file,duckdbauto_success,duckdbauto_header_precision,duckdbauto_header_recall,duckdbauto_header_f1,duckdbauto_record_precision,duckdbauto_record_recall,duckdbauto_record_f1,duckdbauto_cell_precision,duckdbauto_cell_recall,duckdbauto_cell_f1,pycsv_success,pycsv_header_precision,pycsv_header_recall,pycsv_header_f1,pycsv_record_precision,pycsv_record_recall,pycsv_record_f1,pycsv_cell_precision,pycsv_cell_recall,pycsv_cell_f1,duckdbparse_success,duckdbparse_header_precision,duckdbparse_header_recall,duckdbparse_header_f1,duckdbparse_record_precision,duckdbparse_record_recall,duckdbparse_record_f1,duckdbparse_cell_precision,duckdbparse_cell_recall,duckdbparse_cell_f1,clevercs_success,clevercs_header_precision,clevercs_header_recall,clevercs_header_f1,clevercs_record_precision,clevercs_record_recall,clevercs_record_f1,clevercs_cell_precision,clevercs_cell_recall,clevercs_cell_f1,pandas_success,pandas_header_precision,pandas_header_recall,pandas_header_f1,pandas_record_precision,pandas_record_recall,pandas_record_f1,pandas_cell_precision,pandas_cell_recall,pandas_cell_f1
row_extra_quote6_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.25,0.8333333333333334,0.3846153846153846,0.3142857142857143,0.9705882352941176,0.4748201438848921,1,1.0,1.0,1.0,0.25,0.8333333333333334,0.3846153846153846,0.3142857142857143,0.9428571428571428,0.4714285714285714,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote6_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.25,0.8333333333333334,0.3846153846153846,0.3238095238095238,0.9714285714285714,0.4857142857142857,1,1.0,1.0,1.0,0.25,0.8333333333333334,0.3846153846153846,0.3238095238095238,0.9714285714285714,0.4857142857142857,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote7_col0.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.3,0.8571428571428571,0.4444444444444444,0.3333333333333333,0.9722222222222222,0.4964539007092198,1,1.0,1.0,1.0,0.3,0.8571428571428571,0.4444444444444444,0.3333333333333333,0.875,0.4827586206896551,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote7_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.3,0.8571428571428571,0.4444444444444444,0.3428571428571428,0.972972972972973,0.5070422535211268,1,1.0,1.0,1.0,0.3,0.8571428571428571,0.4444444444444444,0.3428571428571428,0.9,0.4965517241379311,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote7_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.3,0.8571428571428571,0.4444444444444444,0.3523809523809524,0.9736842105263158,0.5174825174825175,1,1.0,1.0,1.0,0.3,0.8571428571428571,0.4444444444444444,0.3523809523809524,0.925,0.5103448275862069,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote7_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.3,0.8571428571428571,0.4444444444444444,0.3619047619047619,0.9743589743589745,0.5277777777777778,1,1.0,1.0,1.0,0.3,0.8571428571428571,0.4444444444444444,0.3619047619047619,0.95,0.5241379310344827,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote7_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.3,0.8571428571428571,0.4444444444444444,0.3714285714285714,0.975,0.5379310344827586,1,1.0,1.0,1.0,0.3,0.8571428571428571,0.4444444444444444,0.3714285714285714,0.975,0.5379310344827586,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote8_col0.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.35,0.875,0.4999999999999999,0.3809523809523809,0.975609756097561,0.547945205479452,1,1.0,1.0,1.0,0.35,0.875,0.4999999999999999,0.3809523809523809,0.8888888888888888,0.5333333333333333,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote8_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.35,0.875,0.4999999999999999,0.3904761904761905,0.9761904761904762,0.5578231292517006,1,1.0,1.0,1.0,0.35,0.875,0.4999999999999999,0.3904761904761905,0.9111111111111112,0.5466666666666666,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote8_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.35,0.875,0.4999999999999999,0.4,0.9767441860465116,0.5675675675675677,1,1.0,1.0,1.0,0.35,0.875,0.4999999999999999,0.4,0.9333333333333332,0.5599999999999999,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote8_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.35,0.875,0.4999999999999999,0.4095238095238095,0.9772727272727272,0.5771812080536912,1,1.0,1.0,1.0,0.35,0.875,0.4999999999999999,0.4095238095238095,0.9555555555555556,0.5733333333333334,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote8_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.35,0.875,0.4999999999999999,0.419047619047619,0.9777777777777776,0.5866666666666667,1,1.0,1.0,1.0,0.35,0.875,0.4999999999999999,0.419047619047619,0.9777777777777776,0.5866666666666667,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote9_col0.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.4,0.8888888888888888,0.5517241379310346,0.4285714285714285,0.9782608695652174,0.5960264900662251,1,1.0,1.0,1.0,0.4,0.8888888888888888,0.5517241379310346,0.4285714285714285,0.9,0.5806451612903225,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote9_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.4,0.8888888888888888,0.5517241379310346,0.4380952380952381,0.9787234042553192,0.6052631578947368,1,1.0,1.0,1.0,0.4,0.8888888888888888,0.5517241379310346,0.4380952380952381,0.92,0.5935483870967742,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote9_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.4,0.8888888888888888,0.5517241379310346,0.4476190476190476,0.9791666666666666,0.6143790849673202,1,1.0,1.0,1.0,0.4,0.8888888888888888,0.5517241379310346,0.4476190476190476,0.94,0.6064516129032259,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote9_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.4,0.8888888888888888,0.5517241379310346,0.4571428571428571,0.979591836734694,0.6233766233766234,1,1.0,1.0,1.0,0.4,0.8888888888888888,0.5517241379310346,0.4571428571428571,0.96,0.6193548387096774,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote9_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.4,0.8888888888888888,0.5517241379310346,0.4666666666666667,0.98,0.632258064516129,1,1.0,1.0,1.0,0.4,0.8888888888888888,0.5517241379310346,0.4666666666666667,0.98,0.632258064516129,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_field_delimiter_0_0x20.csv,1,0.0,0.0,0.0,1.0,0.9523809523809524,0.975609756097561,0.9523809523809524,0.9090909090909092,0.9302325581395348,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,1.0,1.0,1.0,0.9523809523809524,0.99009900990099,0.970873786407767,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1904761904761904,0.9523809523809524,0.3174603174603174
row_field_delimiter_10_0x20.csv,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.99009900990099,0.970873786407767,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.99009900990099,0.970873786407767,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524
row_field_delimiter_11_0x20.csv,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.99009900990099,0.970873786407767,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.99009900990099,0.970873786407767,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524
row_field_delimiter_12_0x20.csv,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.99009900990099,0.970873786407767,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.99009900990099,0.970873786407767,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524
row_field_delimiter_13_0x20.csv,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.99009900990099,0.970873786407767,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.99009900990099,0.970873786407767,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524
row_field_delimiter_14_0x20.csv,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.99009900990099,0.970873786407767,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.99009900990099,0.970873786407767,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524
row_field_delimiter_15_0x20.csv,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.99009900990099,0.970873786407767,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.99009900990099,0.970873786407767,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524
row_field_delimiter_16_0x20.csv,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.99009900990099,0.970873786407767,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.99009900990099,0.970873786407767,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524
row_field_delimiter_17_0x20.csv,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.99009900990099,0.970873786407767,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.99009900990099,0.970873786407767,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524
row_field_delimiter_18_0x20.csv,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.99009900990099,0.970873786407767,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.99009900990099,0.970873786407767,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524
row_field_delimiter_19_0x20.csv,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.99009900990099,0.970873786407767,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.99009900990099,0.970873786407767,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524
row_field_delimiter_1_0x20.csv,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.99009900990099,0.970873786407767,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524
row_field_delimiter_20_0x20.csv,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.99009900990099,0.970873786407767,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.99009900990099,0.970873786407767,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524
row_field_delimiter_2_0x20.csv,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.99009900990099,0.970873786407767,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524
row_field_delimiter_3_0x20.csv,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.99009900990099,0.970873786407767,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524
row_field_delimiter_4_0x20.csv,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.99009900990099,0.970873786407767,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524
row_field_delimiter_5_0x20.csv,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.99009900990099,0.970873786407767,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524
row_field_delimiter_6_0x20.csv,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.99009900990099,0.970873786407767,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524
row_field_delimiter_7_0x20.csv,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.99009900990099,0.970873786407767,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524
row_field_delimiter_8_0x20.csv,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.99009900990099,0.970873786407767,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524
row_field_delimiter_9_0x20.csv,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.99009900990099,0.970873786407767,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524
row_less_sep_row0_col1.csv,1,0.6,0.6,0.6,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.6,0.75,0.6666666666666665,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,0.6,0.75,0.6666666666666665,0.0,0.0,0.0,0.7904761904761904,0.988095238095238,0.8783068783068783
row_less_sep_row0_col2.csv,1,0.6,0.6,0.6,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.6,0.75,0.6666666666666665,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,0.6,0.75,0.6666666666666665,0.0,0.0,0.0,0.7904761904761904,0.988095238095238,0.8783068783068783
row_less_sep_row0_col3.csv,1,0.6,0.6,0.6,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.6,0.75,0.6666666666666665,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,0.6,0.75,0.6666666666666665,0.0,0.0,0.0,0.7904761904761904,0.988095238095238,0.8783068783068783
row_less_sep_row0_col4.csv,1,0.6,0.6,0.6,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.6,0.75,0.6666666666666665,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,0.6,0.75,0.6666666666666665,0.0,0.0,0.0,0.7904761904761904,0.988095238095238,0.8783068783068783
row_less_sep_row10_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row10_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row10_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row10_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row11_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row11_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row11_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row11_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
